,name,importance_val
0,QRSBasicStatPointMedian_Median,21.68351936340332
1,QRSBasicStat_Median,17.052316665649414
2,Variability_Stepping,16.3504581451416
3,QRSBasicStatPointMedian_HR,12.102651596069336
4,Variability_pNN50,7.913879871368408
5,QRSBasicStatDeltaRR_p_75,7.7626800537109375
6,QRSBasicStatDeltaRR_Range,6.746286392211914
7,Variability_NN50,5.434611797332764
8,GetShortStatWaveFeature_103,5.392079830169678
9,GetShortStatWaveFeature_106,4.8470845222473145
10,QRSBasicStat_Mean,4.593357086181641
11,QRSBasicStatDeltaRR_Min,4.525052070617676
12,bin_stat_40,4.261778831481934
13,QRSBasicStatPointMedian_Mean,4.081000328063965
14,SampleEn_1,3.9586050510406494
15,QRSBasicStatDeltaRR_Var,3.5738298892974854
16,SampleEn_2,3.4992282390594482
17,QRSBasicStatPointMedian_p_75,3.0286920070648193
18,qrs_autocorr_1,2.9953720569610596
19,QRSBasicStat_p_75,2.875556230545044
20,GetShortStatWaveFeature_78,2.8463006019592285
21,GetShortStatWaveFeature_73,2.7968087196350098
22,GetShortStatWaveFeature_142,2.778825521469116
23,QRSBasicStatDeltaRR_Kurtosis,2.6591176986694336
24,QRSBasicStat_p_5,2.6227664947509766
25,bin_stat_14,2.4355804920196533
26,GetShortStatWaveFeature_40,2.393533229827881
27,bin_stat_43,2.282773733139038
28,long_autocorr_11,2.2757408618927
29,QRSBasicStat_Skew,2.2640984058380127
30,GetShortStatWaveFeature_112,2.252732992172241
31,GetShortStatWaveFeature_149,2.17307710647583
32,Variability_Dispersion,2.1608448028564453
33,bin_stat_17,2.1120474338531494
34,CDF_cdf_density,1.9956588745117188
35,GetShortStatWaveFeature_90,1.9850808382034302
36,QRSBasicStatPointMedian_Var,1.9600259065628052
37,QRSBasicStatDeltaRR_p_25,1.918226957321167
38,GetShortStatWaveFeature_148,1.898429036140442
39,bin_stat_31,1.836854338645935
40,GetShortStatWaveFeature_135,1.8142768144607544
41,LongSNR_snr,1.8008333444595337
42,CoeffOfVariation_coeff_ts,1.7780017852783203
43,QRSBasicStat_Min,1.763851523399353
44,QRSBasicStat_Count,1.7471166849136353
45,QRSBasicStat_HR,1.7386728525161743
46,bin_stat_13,1.68105149269104
47,GetShortStatWaveFeature_63,1.668139934539795
48,QRSBasicStatPointMedian_Count,1.6636162996292114
49,GetShortStatWaveFeature_117,1.6505471467971802
50,GetShortStatWaveFeature_113,1.608450174331665
51,bin_stat_30,1.5323295593261719
52,QRSBasicStatDeltaRR_Skew,1.5018469095230103
53,QRSBasicStatPointMedian_Skew,1.4699560403823853
54,GetShortStatWaveFeature_147,1.4425461292266846
55,GetShortStatWaveFeature_17,1.4203253984451294
56,QRSBasicStatPointMedian_Range,1.4092379808425903
57,LongBasicStat_range_75_25,1.4063422679901123
58,QRSBasicStat_p_95,1.3762032985687256
59,GetShortStatWaveFeature_62,1.3727256059646606
60,bin_stat_38,1.3589740991592407
61,GetShortStatWaveFeature_68,1.3571860790252686
62,QRSBasicStatPointMedian_p_25,1.3490639925003052
63,bin_stat_0,1.3458921909332275
64,LongBasicStat_p_10,1.3440029621124268
65,LongBasicStat_range_90_10,1.3110334873199463
66,bin_stat_2,1.2973171472549438
67,bin_stat_35,1.2878109216690063
68,GetShortStatWaveFeature_93,1.2669874429702759
69,GetShortStatWaveFeature_27,1.2568411827087402
70,GetShortStatWaveFeature_3,1.2542550563812256
71,GetShortStatWaveFeature_141,1.2411221265792847
72,GetShortStatWaveFeature_144,1.2355215549468994
73,bin_stat_37,1.2298928499221802
74,LongBasicStat_p_75,1.2127208709716797
75,long_autocorr_9,1.202309012413025
76,GetShortStatWaveFeature_91,1.1994309425354004
77,GetShortStatWaveFeature_74,1.1991299390792847
78,GetShortStatWaveFeature_88,1.1954129934310913
79,GetShortStatWaveFeature_146,1.1879608631134033
80,long_autocorr_10,1.1785091161727905
81,bin_stat_8,1.1740199327468872
82,LongBasicStat_p_5,1.163021445274353
83,GetShortStatWaveFeature_61,1.1539673805236816
84,GetShortStatWaveFeature_133,1.1491334438323975
85,GetShortStatWaveFeature_52,1.1444368362426758
86,GetShortStatWaveFeature_80,1.1292719841003418
87,GetShortStatWaveFeature_134,1.12865149974823
88,bin_stat_1,1.1275928020477295
89,GetShortStatWaveFeature_95,1.1257071495056152
90,bin_stat_50,1.1224839687347412
91,MAD_mad,1.1177308559417725
92,QRSBasicStat_p_25,1.1161876916885376
93,GetShortStatWaveFeature_10,1.1135241985321045
94,GetShortStatWaveFeature_87,1.1130048036575317
95,GetShortStatWaveFeature_58,1.1031904220581055
96,GetShortStatWaveFeature_129,1.1014156341552734
97,GetShortStatWaveFeature_122,1.0977942943572998
98,GetShortStatWaveFeature_127,1.0965129137039185
99,GetShortStatWaveFeature_26,1.0900530815124512
100,LongBasicStat_Median,1.0834286212921143
101,GetShortStatWaveFeature_84,1.0670216083526611
102,QRSBasicStat_Var,1.0654144287109375
103,GetShortStatWaveFeature_102,1.0600459575653076
104,SampleEn_3,1.0575153827667236
105,GetShortStatWaveFeature_47,1.052132487297058
106,GetShortStatWaveFeature_35,1.045824408531189
107,LongThresCrossing_cnt,1.0445611476898193
108,bin_stat_49,1.0362803936004639
109,bin_stat_18,1.0351839065551758
110,GetShortStatWaveFeature_94,1.0325968265533447
111,QRSBasicStat_range_75_25,1.0267750024795532
112,bin_stat_44,1.0166680812835693
113,QRSYuxi,1.0101733207702637
114,GetShortStatWaveFeature_70,1.0055335760116577
115,GetShortStatWaveFeature_6,1.0054070949554443
116,GetShortStatWaveFeature_24,1.0042119026184082
117,bin_stat_24,0.9973528981208801
118,LongBasicStat_Range,0.9933308362960815
119,bin_stat_36,0.986866295337677
120,long_autocorr_3,0.9858866930007935
121,GetShortStatWaveFeature_79,0.9858610033988953
122,GetShortStatWaveFeature_21,0.9800251722335815
123,GetShortStatWaveFeature_75,0.9655436277389526
124,GetShortStatWaveFeature_64,0.9640681147575378
125,GetShortStatWaveFeature_11,0.9634568095207214
126,long_autocorr_5,0.9518440961837769
127,GetShortStatWaveFeature_54,0.948398768901825
128,LongFFTBandPower_1,0.9456198215484619
129,QRSBasicStatDeltaRR_Count,0.9427071213722229
130,GetShortStatWaveFeature_16,0.9424824118614197
131,long_autocorr_4,0.9402638077735901
132,bin_stat_7,0.9356664419174194
133,GetShortStatWaveFeature_2,0.9342350363731384
134,GetShortStatWaveFeature_98,0.9341238141059875
135,GetShortStatWaveFeature_85,0.933923065662384
136,bin_stat_28,0.9336622357368469
137,GetShortStatWaveFeature_104,0.9331071972846985
138,GetShortStatWaveFeature_1,0.9308848977088928
139,GetShortStatWaveFeature_22,0.9276551604270935
140,bin_stat_45,0.9210594296455383
141,QRSBasicStat_range_95_5,0.9174022078514099
142,GetShortStatWaveFeature_92,0.9153652787208557
143,QRSBasicStatDeltaRR_Mean,0.9117999076843262
144,bin_stat_48,0.9085605144500732
145,bin_stat_29,0.9030835628509521
146,QRSBasicStat_Range,0.9018208980560303
147,GetShortStatWaveFeature_0,0.8988489508628845
148,bin_stat_11,0.887458324432373
149,bin_stat_4,0.8863575458526611
150,GetShortStatWaveFeature_5,0.877512514591217
151,GetShortStatWaveFeature_77,0.8754972815513611
152,LongBasicStat_Kurtosis,0.8742365837097168
153,bin_stat_10,0.8741627931594849
154,GetShortStatWaveFeature_41,0.8728426098823547
155,GetShortStatWaveFeature_111,0.8714457154273987
156,GetShortStatWaveFeature_37,0.8711572885513306
157,GetShortStatWaveFeature_132,0.8648826479911804
158,bin_stat_21,0.864852249622345
159,GetShortStatWaveFeature_145,0.8622787594795227
160,GetShortStatWaveFeature_114,0.8574775457382202
161,bin_stat_5,0.8570225834846497
162,bin_stat_19,0.8498044013977051
163,GetShortStatWaveFeature_60,0.8485362529754639
164,bin_stat_9,0.8482826352119446
165,GetShortStatWaveFeature_15,0.842307448387146
166,LongBasicStat_range_95_5,0.8394992351531982
167,QRSBasicStat_Kurtosis,0.8392789363861084
168,GetShortStatWaveFeature_81,0.8392243981361389
169,GetShortStatWaveFeature_101,0.8386829495429993
170,GetShortStatWaveFeature_31,0.8371689915657043
171,GetShortStatWaveFeature_49,0.8325380086898804
172,bin_stat_22,0.8281312584877014
173,GetShortStatWaveFeature_89,0.827239990234375
174,LongFFTBandPower_4,0.8270115256309509
175,GetShortStatWaveFeature_143,0.8260682821273804
176,SampleEn_0,0.8218056559562683
177,bin_stat_26,0.8214298486709595
178,GetShortStatWaveFeature_30,0.8210757374763489
179,LongZeroCrossing_cnt,0.8209226727485657
180,GetShortStatWaveFeature_34,0.8205596804618835
181,GetShortStatWaveFeature_110,0.8179930448532104
182,GetShortStatWaveFeature_23,0.8159884810447693
183,GetShortStatWaveFeature_118,0.8120077252388
184,QRSBasicStatPointMedian_Kurtosis,0.8111727237701416
185,bin_stat_25,0.8096598982810974
186,bin_stat_46,0.8067591190338135
187,LongFFTBandPower_3,0.8055539131164551
188,GetShortStatWaveFeature_45,0.8049311637878418
189,LongFFTBandPower_2,0.7996109127998352
190,GetShortStatWaveFeature_32,0.7996093034744263
