,name,importance_val
0,QRSBasicStatPointMedian_Median,20.063186645507812
1,Variability_Stepping,16.27430534362793
2,QRSBasicStat_Median,15.105066299438477
3,QRSBasicStatDeltaRR_p_75,10.773479461669922
4,QRSBasicStatPointMedian_HR,7.4679036140441895
5,GetShortStatWaveFeature_103,7.093148231506348
6,Variability_pNN50,6.804798603057861
7,GetShortStatWaveFeature_131,6.566162109375
8,QRSBasicStatDeltaRR_Min,6.405604362487793
9,QRSBasicStatPointMedian_Mean,6.287487506866455
10,QRSBasicStat_Mean,6.005125999450684
11,GetShortStatWaveFeature_106,5.270936489105225
12,QRSBasicStatDeltaRR_Range,4.766099452972412
13,SampleEn_1,4.729777812957764
14,bin_stat_51,4.539152145385742
15,QRSBasicStat_p_5,3.3731234073638916
16,bin_stat_17,3.187981128692627
17,Variability_NN50,2.99692964553833
18,QRSBasicStatDeltaRR_Count,2.961296796798706
19,GetShortStatWaveFeature_78,2.9338200092315674
20,qrs_autocorr_1,2.869021415710449
21,bin_stat_0,2.80092716217041
22,QRSBasicStat_p_75,2.6279211044311523
23,QRSBasicStatDeltaRR_Kurtosis,2.627276659011841
24,bin_stat_14,2.5670006275177
25,SampleEn_2,2.517904043197632
26,GetShortStatWaveFeature_112,2.425556182861328
27,QRSBasicStatDeltaRR_Var,2.306755781173706
28,QRSBasicStatPointMedian_Range,2.2773361206054688
29,Variability_Dispersion,2.1766374111175537
30,CDF_cdf_density,2.165825366973877
31,QRSBasicStatPointMedian_p_75,2.136127471923828
32,QRSBasicStat_Skew,2.103801965713501
33,bin_stat_13,1.909131407737732
34,GetShortStatWaveFeature_142,1.8781356811523438
35,bin_stat_30,1.8752408027648926
36,GetShortStatWaveFeature_135,1.8603918552398682
37,bin_stat_7,1.8554165363311768
38,GetShortStatWaveFeature_117,1.8028349876403809
39,GetShortStatWaveFeature_17,1.7840893268585205
40,LongBasicStat_p_10,1.7343262434005737
41,QRSBasicStatPointMedian_Var,1.725096583366394
42,QRSBasicStat_Min,1.7131446599960327
43,GetShortStatWaveFeature_68,1.664215087890625
44,QRSBasicStatPointMedian_Skew,1.6547179222106934
45,LongSNR_snr,1.651132345199585
46,long_autocorr_11,1.6389251947402954
47,QRSBasicStatDeltaRR_Skew,1.6066323518753052
48,GetShortStatWaveFeature_90,1.5936799049377441
49,CoeffOfVariation_coeff_ts,1.569428563117981
50,bin_stat_50,1.5617328882217407
51,bin_stat_1,1.5403697490692139
52,GetShortStatWaveFeature_74,1.5249581336975098
53,GetShortStatWaveFeature_21,1.5207018852233887
54,GetShortStatWaveFeature_80,1.5153385400772095
55,QRSBasicStatPointMedian_p_25,1.5021275281906128
56,bin_stat_31,1.4934834241867065
57,QRSBasicStat_p_25,1.4861241579055786
58,QRSBasicStat_Count,1.4724950790405273
59,GetShortStatWaveFeature_147,1.4584873914718628
60,GetShortStatWaveFeature_113,1.4090912342071533
61,LongBasicStat_range_75_25,1.3906329870224
62,MAD_mad,1.3875278234481812
63,GetShortStatWaveFeature_15,1.3863357305526733
64,QRSBasicStatDeltaRR_p_25,1.3645178079605103
65,bin_stat_44,1.3592994213104248
66,QRSBasicStatPointMedian_Count,1.3424495458602905
67,LongBasicStat_p_5,1.3375158309936523
68,GetShortStatWaveFeature_35,1.3258916139602661
69,GetShortStatWaveFeature_62,1.319932222366333
70,QRSBasicStat_range_95_5,1.313248872756958
71,GetShortStatWaveFeature_94,1.287713885307312
72,QRSBasicStat_p_95,1.2734780311584473
73,QRSBasicStat_Range,1.266037940979004
74,GetShortStatWaveFeature_124,1.2598148584365845
75,GetShortStatWaveFeature_27,1.2555253505706787
76,LongBasicStat_p_75,1.2487000226974487
77,bin_stat_39,1.2237712144851685
78,bin_stat_43,1.218149185180664
79,GetShortStatWaveFeature_133,1.202619194984436
80,GetShortStatWaveFeature_84,1.1966383457183838
81,GetShortStatWaveFeature_70,1.1890223026275635
82,GetShortStatWaveFeature_10,1.176110029220581
83,GetShortStatWaveFeature_91,1.1707768440246582
84,GetShortStatWaveFeature_53,1.1633820533752441
85,SampleEn_3,1.1551826000213623
86,GetShortStatWaveFeature_93,1.1500976085662842
87,GetShortStatWaveFeature_127,1.1441603899002075
88,bin_stat_6,1.1435564756393433
89,GetShortStatWaveFeature_52,1.1155668497085571
90,GetShortStatWaveFeature_6,1.1092296838760376
91,QRSBasicStat_Var,1.0991365909576416
92,GetShortStatWaveFeature_134,1.0931001901626587
93,GetShortStatWaveFeature_3,1.078330397605896
94,GetShortStatWaveFeature_20,1.0756405591964722
95,LongThresCrossing_cnt,1.0725759267807007
96,bin_stat_35,1.070988416671753
97,LongBasicStat_Median,1.0649688243865967
98,long_autocorr_8,1.061458706855774
99,GetShortStatWaveFeature_61,1.0577811002731323
100,long_autocorr_10,1.0576502084732056
101,bin_stat_24,1.052819848060608
102,GetShortStatWaveFeature_87,1.0428863763809204
103,bin_stat_48,1.042672038078308
104,bin_stat_36,1.041725754737854
105,bin_stat_29,1.0353745222091675
106,long_autocorr_9,1.0339912176132202
107,GetShortStatWaveFeature_2,1.0306533575057983
108,GetShortStatWaveFeature_9,1.0268003940582275
109,GetShortStatWaveFeature_109,1.0262672901153564
110,GetShortStatWaveFeature_22,1.021954894065857
111,GetShortStatWaveFeature_31,1.0176129341125488
112,GetShortStatWaveFeature_141,1.0023926496505737
113,bin_stat_23,1.0002611875534058
114,bin_stat_4,0.9987847208976746
115,bin_stat_25,0.9962002635002136
116,GetShortStatWaveFeature_98,0.9931013584136963
117,bin_stat_33,0.9916640520095825
118,bin_stat_49,0.9891138076782227
119,GetShortStatWaveFeature_104,0.9865303039550781
120,QRSBasicStat_range_75_25,0.9852352738380432
121,bin_stat_38,0.9822502136230469
122,bin_stat_9,0.9812130928039551
123,bin_stat_45,0.9734077453613281
124,GetShortStatWaveFeature_75,0.9648135900497437
125,GetShortStatWaveFeature_49,0.9589883089065552
126,bin_stat_11,0.9568802118301392
127,GetShortStatWaveFeature_47,0.9450938105583191
128,GetShortStatWaveFeature_69,0.9432715177536011
129,GetShortStatWaveFeature_95,0.9399755001068115
130,GetShortStatWaveFeature_81,0.9382985830307007
131,GetShortStatWaveFeature_88,0.9356617331504822
132,GetShortStatWaveFeature_16,0.9347180128097534
133,SampleEn_0,0.931308388710022
134,GetShortStatWaveFeature_11,0.9175636768341064
135,GetShortStatWaveFeature_77,0.9138345718383789
136,GetShortStatWaveFeature_102,0.9134730696678162
137,GetShortStatWaveFeature_58,0.9126365184783936
138,LongFFTBandPower_2,0.9080279469490051
139,bin_stat_37,0.907212495803833
140,GetShortStatWaveFeature_4,0.8936964273452759
141,GetShortStatWaveFeature_7,0.8898152709007263
142,LongFFTBandPower_1,0.8880556225776672
143,GetShortStatWaveFeature_110,0.8864870667457581
144,GetShortStatWaveFeature_120,0.8855018615722656
145,GetShortStatWaveFeature_46,0.8836880326271057
146,QRSYuxi,0.8793613314628601
147,GetShortStatWaveFeature_33,0.8781587481498718
148,GetShortStatWaveFeature_99,0.8749293684959412
149,GetShortStatWaveFeature_63,0.8748735189437866
150,GetShortStatWaveFeature_149,0.872894823551178
151,bin_stat_34,0.8680561184883118
152,LongBasicStat_Range,0.8678155541419983
153,GetShortStatWaveFeature_122,0.8647323846817017
154,long_autocorr_6,0.8646380305290222
155,GetShortStatWaveFeature_79,0.86434406042099
156,GetShortStatWaveFeature_8,0.8580748438835144
157,LongBasicStat_p_1,0.8568077683448792
158,long_autocorr_5,0.8487319350242615
159,bin_stat_2,0.8455430865287781
160,LongFFTBandPowerShannonEntropy_entropy,0.8451706767082214
161,GetShortStatWaveFeature_28,0.8437756299972534
162,GetShortStatWaveFeature_48,0.8435766696929932
163,GetShortStatWaveFeature_30,0.8432503342628479
164,GetShortStatWaveFeature_57,0.8430755138397217
165,long_zigzag,0.8429401516914368
166,LongFFTBandPower_4,0.8370126485824585
167,GetShortStatWaveFeature_76,0.8348397612571716
168,GetShortStatWaveFeature_42,0.8343620896339417
169,GetShortStatWaveFeature_108,0.8322108387947083
170,qrs_autocorr_2,0.8312438726425171
171,bin_stat_15,0.8287137746810913
172,GetShortStatWaveFeature_144,0.8283869624137878
173,bin_stat_8,0.8271565437316895
174,GetShortStatWaveFeature_138,0.8269847631454468
175,GetShortStatWaveFeature_51,0.8225314021110535
176,LongBasicStat_Kurtosis,0.8224863409996033
177,GetShortStatWaveFeature_38,0.8204613327980042
178,minNCCE,0.8092091083526611
179,GetShortStatWaveFeature_64,0.8088282942771912
180,GetShortStatWaveFeature_32,0.8075752854347229
181,GetShortStatWaveFeature_54,0.8072394728660583
182,LongBasicStat_range_90_10,0.8068128824234009
183,GetShortStatWaveFeature_40,0.8042528033256531
184,GetShortStatWaveFeature_12,0.7996234893798828
185,GetShortStatWaveFeature_132,0.7991073727607727
186,LongBasicStat_p_90,0.7980266213417053
187,GetShortStatWaveFeature_5,0.7954689860343933
188,GetShortStatWaveFeature_66,0.7945864200592041
189,GetShortStatWaveFeature_34,0.7943645715713501
190,GetShortStatWaveFeature_25,0.7931510210037231
191,bin_stat_5,0.7899375557899475
192,long_autocorr_1,0.7871158123016357
193,GetShortStatWaveFeature_111,0.7845171093940735
194,GetShortStatWaveFeature_82,0.782770037651062
195,GetShortStatWaveFeature_36,0.7783417105674744
196,GetShortStatWaveFeature_137,0.776401162147522
197,bin_stat_26,0.7763140201568604
198,GetShortStatWaveFeature_96,0.7730056643486023
199,GetShortStatWaveFeature_29,0.7726030349731445
200,LongBasicStat_p_25,0.7710140347480774
201,GetShortStatWaveFeature_116,0.7705223560333252
202,GetShortStatWaveFeature_129,0.7698866724967957
203,GetShortStatWaveFeature_85,0.7677825689315796
204,GetShortStatWaveFeature_101,0.7649235129356384
205,GetShortStatWaveFeature_125,0.764008641242981
206,QRSBasicStat_Kurtosis,0.7623888254165649
207,bin_stat_12,0.7613725662231445
208,bin_stat_27,0.7578318119049072
209,LongFFTBandPower_3,0.7574764490127563
210,bin_stat_19,0.7555394172668457
211,QRSBasicStatPointMedian_Min,0.7539709210395813
212,GetShortStatWaveFeature_89,0.7520953416824341
213,bin_stat_28,0.7424313426017761
214,GetShortStatWaveFeature_130,0.7412443161010742
215,GetShortStatWaveFeature_50,0.7408868074417114
216,QRSBasicStatDeltaRR_Median,0.7368354797363281
217,LongBasicStat_Var,0.7350070476531982
218,GetShortStatWaveFeature_114,0.7342355251312256
219,LongBasicStat_p_95,0.7325164079666138
220,GetShortStatWaveFeature_0,0.7302306890487671
221,GetShortStatWaveFeature_143,0.7300633788108826
222,LongFFTBandPower_5,0.729606568813324
223,GetShortStatWaveFeature_19,0.7292751669883728
224,QRSBasicStatDeltaRR_Mean,0.7281075716018677
225,GetShortStatWaveFeature_14,0.7280053496360779
226,GetShortStatWaveFeature_24,0.7273032069206238
227,GetShortStatWaveFeature_123,0.7270687818527222
228,CoeffOfVariation_coeff_dts,0.7228483557701111
229,GetShortStatWaveFeature_41,0.7226688265800476
230,bin_stat_16,0.7223354578018188
231,GetShortStatWaveFeature_26,0.7160660624504089
232,bin_stat_3,0.7147963047027588
233,GetShortStatWaveFeature_18,0.7133922576904297
234,long_autocorr_2,0.7112457752227783
235,GetShortStatWaveFeature_83,0.7106852531433105
236,GetShortStatWaveFeature_67,0.7101882100105286
237,bin_stat_18,0.7081736922264099
238,GetShortStatWaveFeature_1,0.7070737481117249
239,LongBasicStat_p_99,0.7063014507293701
240,LongBasicStat_range_95_5,0.7059971690177917
241,GetShortStatWaveFeature_86,0.7047557830810547
242,GetShortStatWaveFeature_37,0.702735960483551
243,GetShortStatWaveFeature_119,0.6984440088272095
244,bin_stat_46,0.6966197490692139
245,GetShortStatWaveFeature_136,0.6943445801734924
246,GetShortStatWaveFeature_145,0.6940733790397644
247,long_autocorr_7,0.6923220753669739
248,LongBasicStat_Skew,0.687715470790863
249,bin_stat_22,0.6876670718193054
250,LongThresCrossing_width,0.6855913996696472
251,GetShortStatWaveFeature_59,0.6795995831489563
252,GetShortStatWaveFeature_92,0.6736129522323608
253,GetShortStatWaveFeature_45,0.6732069849967957
254,GetShortStatWaveFeature_105,0.6724972128868103
255,GetShortStatWaveFeature_55,0.6713361740112305
256,GetShortStatWaveFeature_118,0.6646068096160889
257,LongFFTBandPower_0,0.6637452244758606
258,long_autocorr_3,0.6615524291992188
259,GetShortStatWaveFeature_60,0.6610626578330994
260,GetShortStatWaveFeature_39,0.6608625054359436
261,LongBasicStat_range_99_1,0.6589043140411377
262,LongZeroCrossing_cnt,0.6542488932609558
263,bin_stat_20,0.6519787907600403
264,GetShortStatWaveFeature_107,0.6518033146858215
265,GetShortStatWaveFeature_100,0.6458823084831238
266,GetShortStatWaveFeature_97,0.6389461159706116
267,GetShortStatWaveFeature_43,0.6375066637992859
268,GetShortStatWaveFeature_13,0.6372445821762085
269,GetShortStatWaveFeature_23,0.6323370933532715
270,bin_stat_21,0.6284763216972351
271,QRSBasicStatDeltaRR_HR,0.622191846370697
272,QRSBasicStat_HR,0.6094985008239746
273,bin_stat_47,0.6034262180328369
274,GetShortStatWaveFeature_71,0.6030138731002808
275,minCCEI,0.5985191464424133
276,LongFFTPower_power,0.5970252156257629
277,QRSBasicStatPointMedian_Kurtosis,0.5957903265953064
278,GetShortStatWaveFeature_72,0.5933494567871094
279,bin_stat_10,0.5812709331512451
280,Variability_SDNN,0.5595105290412903
281,bin_stat_40,0.5571659207344055
282,long_autocorr_4,0.5491743087768555
283,GetShortStatWaveFeature_128,0.5429726839065552
284,GetShortStatWaveFeature_126,0.5217393636703491
285,GetShortStatWaveFeature_44,0.5139625072479248
286,GetShortStatWaveFeature_56,0.5062294602394104
287,GetShortStatWaveFeature_146,0.49271073937416077
288,GetShortStatWaveFeature_121,0.4422515630722046
289,GetShortStatWaveFeature_139,0.43040716648101807
290,GetShortStatWaveFeature_148,0.36094844341278076
291,bin_stat_41,0.26059257984161377
292,bin_stat_42,0.22417926788330078
293,GetShortStatWaveFeature_73,0.07483695447444916
294,GetShortStatWaveFeature_65,0.0
295,GetShortStatWaveFeature_140,0.0
296,long_autocorr_0,0.0
297,GetShortStatWaveFeature_115,0.0
298,qrs_autocorr_0,0.0
299,bin_stat_32,0.0
