,name,importance_val
225,GetShortStatWaveFeature_53,0.7320306897163391
226,Variability_SDNN,0.7287966012954712
227,LongBasicStat_Skew,0.7271410226821899
228,GetShortStatWaveFeature_11,0.7267409563064575
229,bin_stat_47,0.7243178486824036
230,GetShortStatWaveFeature_94,0.7201502919197083
231,minNCCE,0.7186591029167175
232,GetShortStatWaveFeature_89,0.7142367959022522
233,bin_stat_12,0.710209310054779
234,GetShortStatWaveFeature_60,0.7099430561065674
235,bin_stat_18,0.7053371667861938
236,long_zigzag,0.7044385671615601
237,GetShortStatWaveFeature_139,0.7043209671974182
238,LongFFTBandPower_5,0.7039906978607178
239,GetShortStatWaveFeature_86,0.7014945149421692
240,bin_stat_22,0.6975658535957336
241,GetShortStatWaveFeature_14,0.6967220902442932
242,GetShortStatWaveFeature_55,0.6947972178459167
243,GetShortStatWaveFeature_57,0.6946951746940613
244,GetShortStatWaveFeature_136,0.6939701437950134
245,LongFFTBandPower_4,0.6889810562133789
246,GetShortStatWaveFeature_96,0.6869375109672546
247,QRSBasicStatPointMedian_Kurtosis,0.6868048906326294
248,GetShortStatWaveFeature_124,0.6800587177276611
249,LongBasicStat_p_99,0.6767574548721313
250,GetShortStatWaveFeature_36,0.6762089133262634
251,LongFFTBandPowerShannonEntropy_entropy,0.6741629838943481
252,bin_stat_27,0.6703075170516968
253,QRSBasicStatDeltaRR_HR,0.670231282711029
254,QRSBasicStatDeltaRR_Median,0.6657733917236328
255,GetShortStatWaveFeature_105,0.6625411510467529
256,GetShortStatWaveFeature_43,0.6611076593399048
257,GetShortStatWaveFeature_38,0.6590823531150818
258,LongFFTBandPower_0,0.6585099101066589
259,bin_stat_0,0.6570228338241577
260,GetShortStatWaveFeature_12,0.6558047533035278
261,CoeffOfVariation_coeff_dts,0.6557092070579529
262,bin_stat_35,0.6533281803131104
263,GetShortStatWaveFeature_66,0.6532206535339355
264,LongThresCrossing_width,0.6518897414207458
265,GetShortStatWaveFeature_71,0.6493139266967773
266,long_autocorr_8,0.6487360596656799
267,GetShortStatWaveFeature_59,0.6466083526611328
268,bin_stat_19,0.6430275440216064
269,GetShortStatWaveFeature_116,0.6360345482826233
270,GetShortStatWaveFeature_7,0.635892391204834
271,bin_stat_20,0.6352387070655823
272,GetShortStatWaveFeature_31,0.6266895532608032
273,GetShortStatWaveFeature_125,0.6186016798019409
274,LongBasicStat_p_95,0.6110523343086243
275,long_autocorr_3,0.6102660298347473
276,LongFFTPower_power,0.6058212518692017
277,GetShortStatWaveFeature_33,0.597086489200592
278,GetShortStatWaveFeature_39,0.5966306328773499
279,bin_stat_3,0.5882720947265625
280,GetShortStatWaveFeature_18,0.5878592729568481
281,bin_stat_25,0.5843697190284729
282,GetShortStatWaveFeature_51,0.567410945892334
283,GetShortStatWaveFeature_48,0.5552300214767456
284,bin_stat_45,0.5498459339141846
285,GetShortStatWaveFeature_76,0.5356095433235168
286,bin_stat_4,0.49949759244918823
287,GetShortStatWaveFeature_148,0.4917769432067871
288,GetShortStatWaveFeature_123,0.47275102138519287
289,GetShortStatWaveFeature_21,0.42668476700782776
290,GetShortStatWaveFeature_146,0.41734904050827026
291,GetShortStatWaveFeature_56,0.38653188943862915
292,GetShortStatWaveFeature_40,0.3706642687320709
293,GetShortStatWaveFeature_121,0.3103005886077881
294,GetShortStatWaveFeature_65,0.141465961933136
295,long_autocorr_0,0.0
296,bin_stat_32,0.0
297,GetShortStatWaveFeature_140,0.0
298,GetShortStatWaveFeature_115,0.0
299,qrs_autocorr_0,0.0
